venue_id	title	issn_l
282504600704315419	Advances in pathobiology	0099-1147
282504600704315420	Advances in pediatrics	0065-3101
282504600704315421	Advances in pediatric infectious diseases	0884-9404
282504600704315422	Advances in peritoneal dialysis. Conference on Peritoneal Dialysis	1197-8554
282504600704315423	Advances in pest control research	0568-0107
282504600704315424	Advances in pharmaceutical sciences	0065-3136
282504600704315425	Advances in pharmacology (San Diego, Calif.)	1054-3589
282504600704315426	Advances in pharmacology	0568-0123
282504600704315427	Advances in pharmacology and chemotherapy	0065-3144
282504600704315428	Advances in physiology education	1043-4046
282504600704315429	Advances in planned parenthood	0065-3179
282504600704315430	Advanced practice nursing quarterly	1080-4293
282504600704315431	Advanced practice nurse : APN	1076-7231
282504600704315432	Advances in prostaglandin, thromboxane, and leukotriene research	0732-8141
282504600704315433	Advances in prostaglandin and thromboxane research	0361-5952
282504600704315434	Advances in protein chemistry	0065-3233
282504600704315435	Advances in protein chemistry and structural biology	1876-1623
282504600704315436	Advances in psychobiology	0065-3241
282504600704315437	Advances in psychosomatic medicine	0065-3268
282504600704315438	Advances in renal replacement therapy	1073-4449
282504600704315439	Advances in reproductive physiology	0065-3322
282504600704315440	Advances in respiratory medicine	2451-4934
282504600704315441	Advances in rheumatology (London, England)	2523-3106
282504600704315442	Advancement of science	0001-866X
282504600704315443	Advanced science (Weinheim, Baden-Württemberg, Germany)	2198-3844
282504600704315444	Advances in second messenger and phosphoprotein research	1040-7952
282504600704315445	Advances in sex hormone research	0098-0137
282504600704315446	Advances in shock research	0195-878X
282504600704315447	Advances in skin & wound care	1527-7941
282504600704315448	Advances in socio-dental research	0092-9816
282504600704315449	Advances in space biology and medicine	1569-2574
282504600704315450	Advances in space research : the official journal of the Committee on Space Research (COSPAR)	0273-1177
282504600704315451	Advances in steroid biochemistry and pharmacology	0065-339X
282504600704315452	Advances in surgery	0065-3411
282504600704315454	Advances and technical standards in neurosurgery	0095-4829
282504600704315455	Advances in therapy	0741-238X
282504600708509698	Advances in tracer methodology	0065-3497
282504600708509699	Advances in tuberculosis research. Fortschritte der Tuberkuloseforschung. Progrès de l'exploration de la tuberculose	0065-3500
282504600708509700	Advances in veterinary medicine	1093-975X
282504600708509701	Advances in veterinary science	0096-7653
282504600708509702	Advances in veterinary science and comparative medicine	0065-3519
282504600708509703	Advances in virus research	0065-3527
282504600708509704	Advances in wound care : the journal for prevention and healing	1076-2191
282504600708509705	Advances in wound care	2162-1918
282504600708509706	Adverse drug reactions and acute poisoning reviews	0260-647X
282504600708509707	Adverse drug reactions and toxicological reviews	0964-198X
282504600708509708	Advertising age	0001-8899
282504600708509710	Aeromedica acta	0568-0549
282504600708509711	Aeromedical reviews	0065-3683
282504600708509712	Aerospace America	0740-722X
282504600708509713	Aerospace medicine	0001-9402
282504600708509714	Aerospace medicine and human performance	2375-6314
282504600708509716	Aesthetic surgery journal	1090-820X
282504600708509717	Aesthetic plastic surgery	0364-216X
282504600708509719	The AFL-CIO American federationist. AFL-CIO	0149-2489
282504600708509723	African dental journal : official publication of the Federation of African Dental Associations = Journal dentaire africain	0794-7348
282504600708509725	African health sciences	1680-6905
282504600708509726	African journal of AIDS research : AJAR	1608-5906
282504600708509727	African journal of health sciences	1022-9272
282504600708509728	African journal of medicine and medical sciences	0309-3913
282504600708509729	The African journal of medical sciences	0002-0028
282504600708509730	African journal of paediatric surgery : AJPS	0974-5998
282504600708509731	African journal of primary health care & family medicine	2071-2928
282504600708509732	The African journal of psychiatry	0331-0175
282504600708509734	African journal of reproductive health	1118-4841
282504600708509735	African journal of traditional, complementary, and alternative medicines : AJTCAM	2505-0044
282504600708509736	Age (Dordrecht, Netherlands)	0161-9152
282504600708509737	Age and ageing	0002-0729
282504600708509738	Aged care & services review	0161-1151
282504600708509739	Ageing research reviews	1568-1637
282504600708509740	Agents and actions	0065-4299
282504600708509741	Agents and actions. Supplements	0379-0363
282504600708509742	Aggiornamenti clinicoterapeutici	0002-0907
282504600708509743	Aggiornamenti di fisiologia	0568-2215
282504600708509744	Aggiornamento pediatrico	0002-0958
282504600708509746	Aggiornamenti di terapia oftalmologica	0390-5764
282504600708509747	Aggressive behavior	0096-140X
282504600708509748	Aging	0002-0966
282504600708509749	Aging	1945-4589
282504600708509750	Aging (Milan, Italy)	0394-9532
282504600708509751	Aging cell	1474-9718
282504600708509752	Aging clinical and experimental research	1594-0667
282504600708509753	Aging and disease	2152-5250
282504600708509754	Aging & leisure living	0194-455X
282504600708509755	The aging male : the official journal of the International Society for the Study of the Aging Male	1368-5538
282504600708509756	Aging & mental health	1360-7863
282504600708509757	Aging trends (Hyattsville, Md.)	1932-1651
282504600708509758	Die Agnes Karll-Schwester, der Krankenpfleger	0944-9175
282504600708509759	Agressologie: revue internationale de physio-biologie et de pharmacologie appliquées aux effets de l'agression	0002-1148
282504600708509760	Aǧrı : Ağrı (Algoloji) Derneği'nin Yayın organıdır = The journal of the Turkish Society of Algology	1300-0012
282504600708509761	Agricultural and biological chemistry	0002-1369
282504600708509762	AHA hospital technology series	0735-4681
282504600708509763	AHIP Coverage	1551-8442
282504600708509764	AHME journal	0090-7782
282504600708509765	ha-Ahot be-Yisrael	0048-1165
282504600708509766	AHP journal	1551-840X
282504600708509768	AIA journal. American Institute of Architects	0001-1479
282504600708509769	Aichi Gakuin Daigaku Shigakkai shi	0044-6912
282504600708509770	Aichi-Gakuin dental science	0916-2062
282504600708509771	AIDS (London, England)	0269-9370
282504600708509772	AIDS Action policy brief	1932-2704
282504600708509774	AIDS alert	0887-0292
282504600708509775	AIDS and behavior	1090-7165
282504600708509776	AIDS care	0954-0121
282504600708509777	AIDS clinical care	1043-1543
282504600708509778	AIDS clinical review	1045-2877
282504600708509779	AIDS education and prevention : official publication of the International Society for AIDS Education	0899-9546
282504600708509781	AIDS literature & law review	1083-8589
282504600708509782	AIDS patient care	0893-5068
282504600708509783	AIDS patient care and STDs	1087-2914
282504600708509784	AIDS policy & law	0887-1493
282504600708509785	AIDS & public policy journal	0887-3852
282504600708509786	The AIDS reader	1053-0894
282504600708509787	AIDS research	0737-6006
282504600708509788	AIDS research and human retroviruses	0889-2229
282504600708509789	AIDS research and therapy	1742-6405
282504600708509790	AIDS reviews	1139-6121
282504600708509791	AIDS treatment news	1052-4207
282504600708509792	AIHA journal : a journal for the science of occupational and environmental health and safety	1542-8117
282504600708509793	AIHAJ : a journal for the science of occupational and environmental health and safety	1529-8663
282504600708509794	Air medical journal	1067-991X
282504600708509797	The air surgeon's bulletin	0743-8885
282504600708509798	Air & waste : journal of the Air & Waste Management Association	1073-161X
282504600708509799	Air and water pollution	0568-3408
282504600708509800	AJNR. American journal of neuroradiology	0195-6108
282504600708509801	AJOB empirical bioethics	2329-4515
282504600708509802	AJOB neuroscience	2150-7759
282504600708509803	AJR. American journal of roentgenology	0361-803X
282504600708509804	AJS; American journal of sociology	0002-9602
282504600708509806	Aktuelle Probleme der Phoniatrie und Logopädie. Current problems in phoniatrics and logopedics. Problèmes actuels de phoniatrie et de logopédie	0070-2072
282504600708509807	Aktuelle Gerontologie	0300-5704
282504600708509808	Aktuelle Oto-Rhino-Laryngologie	0065-5570
282504600708509809	Aktuelle Probleme in der Chirurgie	0065-5589
282504600708509810	Aktuelle Probleme in Chirurgie und Orthopädie	0378-8504
282504600708509811	Aktuelle Radiologie	0939-267X
282504600708509812	Aktuelle Traumatologie	0044-6173
282504600708509813	Aktuelle Urologie	0001-7868
282504600708509814	Akusherstvo i ginekologii︠a︡	0300-9092
282504600708509815	Akusherstvo i ginekologii︠a︡	0324-0959
282504600708509818	The Alabama journal of medical sciences	0002-4252
282504600708509819	Alabama medicine : journal of the Medical Association of the State of Alabama	0738-4947
282504600708509820	The Alabama nurse	0002-4317
282504600708509821	Alabama social welfare	0002-4368
282504600708509822	ALAFO; revista de la Asociación Latinoamericana de Facultades de Odontología	0258-7459
282504600708509823	Alaska medicine	0002-4538
282504600708509824	The Alaska nurse	0002-4546
282504600708509825	Albany law review	0002-4678
282504600708509826	Alberta medical bulletin	0002-4848
282504600708509827	Albrecht von Graefes Archiv für klinische und experimentelle Ophthalmologie. Albrecht von Graefe's archive for clinical and experimental ophthalmology	0065-6100
282504600708509828	Albrecht von Graefe's Archiv für Ophthalmologie	0376-0200
282504600708509829	Alcohol (Fayetteville, N.Y.)	0741-8329
282504600708509830	Alcohol and alcoholism (Oxford, Oxfordshire)	0735-0414
282504600708509831	Alcohol and alcoholism (Oxford, Oxfordshire). Supplement	1358-6173
282504600708509832	Alcoholism, clinical and experimental research	0145-6008
282504600708509833	Alcohol, clinical & experimental research	2993-7175
282504600708509834	Alcohol and drug research	0883-1386
282504600708509835	Alcohol health and research world	0090-838X
282504600708509837	Alcohol research : current reviews	2168-3492
282504600708509838	Alcohol research & health : the journal of the National Institute on Alcohol Abuse and Alcoholism	1535-7414
282504600708509840	Alexandria dental journal : ADJ	1110-015X
282504600708509841	Alexander Blain Hospital bulletin	0097-1820
282504600708509842	The Alexandria medical journal	1110-0060
282504600708509844	Alimentary pharmacology & therapeutics	0269-2813
282504600708509845	L' Alimentation et la vie	0065-6267
282504600708509846	The Alkaloids. Chemistry and biology	1099-4831
282504600708509847	Allergie und Asthma	0375-8443
282504600708509848	Allergie- und Asthmaforschung	0516-7132
282504600708509849	Allergie und Immunologie	0323-4398
282504600708509850	Allergie et immunologie	0397-9148
282504600708509851	Allergologia et immunopathologia	0301-0546
282504600708509852	Allergology international : official journal of the Japanese Society of Allergology	1323-8930
282504600708509853	Allergy	0105-4538
282504600708509854	Allergy and asthma proceedings	1088-5412
282504600708509855	Allergy proceedings : the official journal of regional and state allergy societies	1046-9354
282504600708509856	Allgemeine homöopathische Zeitung für wissenschaftliche und praktische Homöopathie	0002-5887
282504600708509857	Allied health and behavioral sciences	0190-0331
282504600708509859	Alpha Omega France	0222-0458
282504600708509860	The Alpha omegan	0002-6417
282504600708509863	Alberta RN	1481-9988
282504600708509864	Altern und Entwicklung. Aging and development	0084-6252
282504600708509865	Alternatives to laboratory animals : ATLA	0261-1929
282504600708509866	Alternative medicine review : a journal of clinical therapeutic	1089-5159
282504600708509867	Alternative therapies in health and medicine	1078-6791
282504600708509868	ALTEX	1868-596X
282504600708509869	The Alumnae magazine	0002-6700
282504600708509870	Alumnae magazine (Columbia University-Presbyterian Hospital School of Nursing Alumnae Association)	0069-634X
282504600708509872	Alumni bulletin - School of Dentistry, Indiana University	0073-7119
